X11.PDX8.ccRCC.htseq2	X17.PDX2.2180.P1.htseq2	X26.PDX2.2181.P1.htseq2	X29.PDX2.2192.P1.htseq2	X2.PDX2.normal.htseq2	X34.PDX2.2194.P1.htseq2	X4.PDX3.normal.htseq2	X6.PDX4.ccRCC.htseq2	X7.PDX5.ccRCC.htseq2	X8.PDX5.normal.htseq2
BAHCC1	110.308465412563	269.963650893781	306.846912560247	211.318789589683	281.990820499751	230.148665861769	171.205985217803	44.6897562316604	137.418122251529	302.112048645734
PHF8	198.555237742614	211.471526533462	206.531575761704	194.361108943597	269.143858290196	207.715402402319	291.246963359022	158.725685926242	200.495293121083	277.449840593021
WWC2	584.378335371671	926.875201401981	735.252409711668	693.960469516737	741.269719491374	911.455185741374	495.906991665361	286.630850313408	459.562244906751	402.302268859881
PHF2	220.1038681953	78.7393981773528	103.855878097314	16.9576806460857	386.693562507632	58.9911742822585	418.175538606704	269.679563466916	263.572463990637	282.074004602905
PHF3	1129.25084824675	957.246112127531	684.504651095935	684.829410707306	992.427830688191	781.840774642328	749.764142160725	486.964240317403	986.707172888024	659.714065410073
PDZK1	2649.96848305064	987.617022853082	481.513616633002	876.581645705352	971.230343042424	853.294873068725	1102.01553703414	1790.67230142033	1833.74346742204	1535.22245128138
RPS26	273.462381697191	902.128533403384	1018.49571361343	983.545477472969	601.237831407215	878.220721357003	864.885408083041	875.302811709763	439.287439984394	400.760880856586
RPS27	2505.79788406957	3608.51413361354	3933.54138293578	3896.35323768138	2289.97101385334	3195.49375055727	1937.38267180376	2877.09568567276	4045.9499600614	2287.41979688913
RPS24	5135.75692455701	9682.69627872361	11926.9034551302	11192.0692264165	4398.79986055193	9169.38872364796	3925.93035068411	7171.93536214302	8107.66921284018	6594.05787809414
RPS25	2938.82274364261	4132.69355576563	4518.91087766609	4406.38809403672	2338.14712213917	3652.46763584237	1994.45133354303	3008.08290221383	4449.19330240605	2398.39973312634
RPS23	5697.56050421634	7187.78220504692	8022.86658301752	8624.93726399373	4398.15751244145	6783.98504245973	3948.56102689106	5040.69629771591	5357.05401170713	4420.7007934488
RPS20	5223.49063425723	9608.45627472782	13100.0028054567	12945.2325178272	4334.56504950415	9523.33576934151	3950.52891177862	9084.3487236427	9894.10480211005	5024.92489074027
RPS21	2256.96250860402	3478.03170234821	4795.07309897031	4638.57787519082	2051.65986486607	3535.31614888746	1666.79849976413	2613.58022651366	3149.35303127273	2284.33702088254
RPS28	1950.15105596815	2465.66801149653	3782.4782875215	3369.36070067995	1366.27443098627	2433.59365454557	1188.60247208682	1664.30816311011	3964.85074037197	2453.88970124494
RPS29	1517.63925902494	1845.87646298623	1848.16255795902	2025.79061872085	1641.19942227076	1709.91319257589	1297.82008334645	1192.75418356225	1410.22532015503	1541.38800329456
ATRX	1241.09850154879	1013.48853939707	1618.02737353884	1294.00147699361	1900.06571079331	1115.01628009565	1688.4452335273	2077.30315173373	1829.23795521707	2893.18528218389
CHMP1A	769.593944738812	951.621869400578	1449.2615716307	1207.90863679041	633.355236931105	1027.77581108667	704.502789746823	1107.99774932979	646.541001412929	1063.55772227325
PREB	745.480001136996	478.06063179107	608.973103388797	586.996637749119	411.102790705788	508.487305080876	410.30399905646	641.066848012784	542.914220698662	516.364981103678
PREP	231.904308681295	237.343043077449	207.711756194628	210.014352616907	200.412610469072	256.736237369266	184.98117943073	231.153911543071	123.901585636624	158.76296433934
MIEN1	345.80421250264	354.327291798087	387.09918199908	395.244402751074	309.611789250297	421.246836071902	421.127365938045	693.461734629214	531.650440186241	408.467820873059
NBAS	582.839147482194	647.912762145074	431.946038450193	418.724268261039	444.504892450633	541.721769465247	428.014963044508	485.42321424045	466.320513214203	426.964476912594
TMBIM4	872.206470703987	554.550332877641	391.819903730776	511.339293328122	818.351492748709	517.626782786578	689.743653090116	881.466916017578	1106.10324631968	655.089901400189
TMBIM1	1398.09566627551	1343.06916319656	1145.95520036923	1381.39875416959	1535.85433215241	1434.89799979522	1415.89317660011	2209.83139435176	1306.59853944076	1112.88213837867
MGMT	390.953723927317	511.806088152793	639.657794644822	549.167965538621	395.044087943843	587.419157993757	460.485063689264	625.656587243246	560.936269518534	581.10327724205
GLG1	2304.164270548	1479.17583718884	1387.89218911865	1412.70524151621	1721.49293608049	1368.42907102648	1757.32120459194	1468.59785133698	2417.20729796541	1535.22245128138
NOSIP	372.483469253585	570.298212513112	767.117281400616	570.038957103034	419.453316141999	574.125372240009	373.898128636582	445.356536239651	506.870123058917	578.020501235461
__ambiguous	157335.272999773	177522.472585023	198572.438922065	189876.454631194	137777.246216382	175639.989963353	146353.566972796	190065.533253252	165212.627043977	166716.52643634
ENTPD5	856.814591809211	385.823051069029	304.486551694398	515.252604246449	194.631477474772	470.26767103885	293.214848246583	622.574535089338	957.421343555731	356.060628761044
ENTPD4	206.764239819828	96.7369749036048	122.738765024099	118.7037645226	359.072593757087	112.997178906861	306.990042459509	261.974433082147	195.989780916114	348.353688744571
ENTPD1	328.36008308856	3.37454563617226	9.4414434633922	1.30443697277582	280.063776168318	4.15430804804637	160.382618336218	363.682154161099	346.924439782547	129.476592276743
PROCR	213.94711663739	295.835167437768	256.099153944513	399.157713669401	282.633168610229	323.205166138008	86.5869350526822	107.871825386767	437.03468388191	120.228264256976
ODF2	269.357880658584	552.30063578686	790.720890059097	798.315427338803	334.021017448453	608.190698233989	319.781294228656	368.30523239196	306.374829937834	365.308956780811
KIF3B	877.337097002246	590.545486330146	559.405525205988	563.516772239155	1197.33687793061	560.83158648626	1355.8726875295	932.320776557054	975.443392375604	1524.43273525832
KIF3A	248.322312835723	161.978190536269	361.135212474752	226.972033262993	323.743447680808	193.590755038961	264.680517376949	420.70011900839	335.660659270127	519.447757110267
STAMBP	554.620702841771	615.292154328742	575.928051266924	478.728369008726	314.750574134119	530.920568540327	282.391481364998	314.369319698577	373.957513012356	325.232868695153
SEL1L	1076.91846000451	920.126110129636	557.04516434014	648.305175469583	1065.01316717218	849.971426630288	994.765810662064	547.064257318602	1034.01505104019	878.5911618779
KIAA2013	525.376132941696	465.687297791772	488.594699230546	559.603461320827	406.606353932443	532.582291759545	434.902560150972	813.661768631611	524.892171878789	537.944413149802
EMP2	247.809250205898	428.567295793877	929.982181144132	709.613713190047	321.816403349375	427.893728948776	318.797351784875	100.166695001998	419.012635062038	363.767568777517
EMP3	358.117715618461	376.824262705902	455.549647108674	627.43418390517	240.238193318695	580.772265116883	176.125697436706	468.471927393958	283.847268912993	151.056024322867
EMP1	637.223786243737	6.74909127234452	16.5225260609364	14.348806700534	2656.10943682568	14.1246473633577	2393.93196571791	291.25392854427	387.474049627261	775.318165657165
TMSB4X	4109.63166490526	2606.27407967038	3088.53219296217	3104.55999520645	5916.66844561096	2632.16957924218	4242.75981758143	7609.5867679979	5679.19813436235	5598.32122796585
CCDC22	213.94711663739	268.83880234839	355.234310310132	277.84507520125	206.83609157385	275.01519278067	211.547625412803	282.007772082547	175.714975993758	177.259620378875
CCDC25	678.781859259632	497.183057062713	728.171327114124	709.613713190047	681.531345216939	480.238010354161	851.110213870114	1069.47209740594	518.133903571337	1248.5242826686
FIBIN	56.9499519106721	0	3.54054129877208	0	855.607683156421	0.830861609609275	320.765236672436	354.435997699376	150.934658866433	516.364981103678
UBE2G2	434.05098483269	593.920031966318	824.946122613894	867.450586895921	516.447880824146	646.410332276016	646.450185563775	728.905334399151	587.969342748343	625.803529337592
UBE2G1	262.175003841022	122.608491447592	129.819847621643	108.268268740393	310.254137360774	129.614411099047	362.090819311216	208.038520388764	216.264585838471	306.736212655618
KCTD20	316.559642602565	404.945476340671	224.234282255565	255.669646664061	378.343037071421	332.34464384371	297.150618021705	231.153911543071	220.770098043439	248.163468530424
DCAF5	666.468356143812	581.54669796702	712.828981486111	713.527024108374	662.260901902605	613.175867891645	701.550962415482	513.161683625618	671.321318540254	975.698606085458
FAM96B	757.793504252817	1085.47884630208	1376.09038478941	1164.86221668881	408.533398263877	1143.26557482236	563.799020286214	764.348934169089	941.652050838343	465.499176994958
SGPL1	429.433421164257	568.048515422331	396.540625462472	511.339293328122	617.29653416916	595.72777408985	581.509984274263	725.823282245244	495.606342546496	465.499176994958
APBB1	503.827502489009	0	7.08108259754415	0	445.789588671589	1.66172321921855	557.895365623532	266.597511313009	254.5614395807	505.575265080616
APBB2	445.851425318685	527.553967788263	512.198307889027	513.948167273674	666.114990565472	538.39832302681	598.237005818531	342.107789083745	457.309488804267	550.275517176159
APBB3	355.552402469331	255.340619803701	409.522610224637	358.720167513351	301.261263814085	295.786733020902	256.808977826705	445.356536239651	651.046513617897	530.237473133329
WDR6	1086.6666499712	1026.98672194176	1400.87417388082	1215.73525862707	1844.82377329222	1016.14374855214	2184.35222519266	915.369489710562	1079.07017308987	3172.17651078021
WDR5	409.937041230874	577.047303785457	860.351535601614	731.789141727236	269.143858290196	574.125372240009	401.448517062435	471.553979547865	331.155147065159	383.805612820346
WDR3	259.609690691893	323.956381072537	217.153199658021	234.798655099648	183.711559596649	236.795558738643	189.900891649632	109.41285146372	175.714975993758	129.476592276743
DIAPH1	2130.23603903703	2175.45708678572	2147.92838792173	2366.24866861534	1322.59475947378	2297.33235056964	1997.40316087437	2182.09292496659	2444.24037119522	1541.38800329456
GUSBP11	589.50896166993	86.613337995088	251.378432212817	190.44779802527	253.727503638729	181.127830894822	378.817840855484	935.402828710961	520.386659673821	877.049773874606
COX6A1	706.48724127023	766.021859411103	696.306455425175	819.186418903216	610.873053064382	736.143386113817	963.279652461089	1530.23889441513	1175.93868549669	863.177281844955
NDNF	3.59143840878112	1169.84248720638	605.432562090025	845.275158358732	488.826912073601	1144.09643643197	616.93191225036	0	0	172.635456368991
XIST	7491.2274580876	2.24969709078151	1.18018043292403	5.21774789110328	1.28469622095559	11.6320625345298	0.983942443780479	8540.366518478	2586.16400565172	9420.96347613636
SNX30	416.60685541861	354.327291798087	207.711756194628	322.195932275628	372.56190407712	380.534617201048	529.361034753898	560.933492011186	856.047318943948	453.168072968601
SNX33	238.574122869032	377.949111251293	274.982040871298	315.673747411749	170.222249276615	367.240831447299	140.703769460608	352.894971622422	295.111049425414	147.973248316278
Unannotated	3291.80983296281	3718.74929106183	3952.42426986256	4140.28295159046	3360.76531401982	3687.36382344596	3582.53443780472	4233.19863339211	4266.72005810484	4476.19076156741
TRIM54	4.104501038607	445.440023974738	905.198392052727	1460.96940950892	31.4750574134119	1103.38421756112	55.1007768517068	21.5743650773533	2.25275610248407	30.8277600658912
TRIM56	241.652498647987	482.560025972633	691.585733693479	605.258755367981	347.510327768486	505.163858642439	247.953495832681	280.466746005593	256.814195683184	342.188136731393
RNASET2	1054.34370429217	343.07880634418	331.630701651651	369.155663295557	581.967388092881	391.335818125968	422.111308381825	1519.45171187645	687.090611257643	363.767568777517
CCNDBP1	685.451673447369	565.798818331549	335.171242950423	406.984335506056	474.69525364309	566.647617753525	499.842761440483	499.292448933034	488.848074239044	397.678104849997
NUS1	309.889828414828	202.472738170336	131.000028054567	215.23210050801	276.852035615929	194.42161664857	267.63234470829	265.056485236055	207.253561428535	218.877096467828
NREP	1513.02169535651	602.918820329444	566.486607803532	657.436234279014	483.045779079301	648.902917104844	230.242531844632	776.677142784719	1266.04892959605	368.3917327874
GSTZ1	126.213406937165	294.710318892377	480.333436200078	365.24235237723	177.288078491871	298.27931784973	194.820603868535	155.643633772335	132.91261004656	251.246244537014
KRTCAP2	493.053187262666	398.196385068327	597.171299059557	533.514721865311	427.803841578211	480.238010354161	442.774099701216	1081.80030602157	1094.83946580726	584.186053248639
HSD17B4	1376.033973193	853.760045951582	534.621736114583	691.351595571185	1445.92559668551	785.164221080765	1331.27412643499	1160.39263594622	1441.76390558981	1291.68314676084
ALDH3B1	366.839780325501	238.46789162284	352.873949444284	357.415730540575	155.448242735626	258.397960588484	188.916949205852	312.828293621623	216.264585838471	223.501260477711
ZNF219	175.980482030275	1071.98066375739	1246.27053716777	1074.85606556728	183.069211486171	1088.42870858815	216.467337631705	77.0513038476904	164.451195481337	203.463216434882
PARD3	487.409498334581	988.741871398472	1275.77504799087	1051.37620005731	618.581230390115	927.241556323951	564.782962729995	716.577125783521	493.353586444012	994.195262124992
PSKH1	147.248974760026	191.224252716428	136.900930219187	208.709915644131	252.442807417773	203.561094354272	317.813409341095	243.482120158702	144.176390558981	225.042648481006
IL1RL1	3.07837577895525	0	1.18018043292403	1.30443697277582	268.501510179718	2.49258482882782	1562.5006007234	3.08205215390762	128.407097841592	1661.61626755154
PEBP1	6329.65366416182	808.766104135952	1001.9731875525	953.543427099125	5610.91074502353	881.54416779544	9539.32199245174	8021.04073054457	10869.5481944857	7654.53282436079
CEP192	154.944914207414	230.593951805104	141.621651950883	147.401377923668	240.880541429173	168.664906750683	173.173870105364	143.315425156704	144.176390558981	141.8076963031
UTP14A	177.519669919753	374.574565615121	293.864927798082	332.631428057834	161.229375729926	301.602764288167	148.575309010852	206.49749431181	144.176390558981	160.304352342634
TNFRSF21	386.84922288871	75.3648525411805	57.8288412132772	126.530386359255	569.120425883325	98.0416699338944	566.750847617556	2440.98530589483	1606.21510107114	621.179365327708
PROSER1	208.303427709305	244.092134349794	259.639695243286	253.060772718509	269.786206400673	253.412790930829	353.235337317192	217.284676850487	238.792146863312	246.62208052713
